id,start x (nm),start y (nm),start z (nm),end x (nm),end y (nm),end z (nm),,neuroglancer url
1,153009.5625,24236.509765625004,68280.11718750001,152972.140625,24400.263671875,68042.5234375,,https://neuroglancer-demo.appspot.com/#!%7B%22title%22%3A%20%223m-crop-10%22%2C%20%22dimensions%22%3A%20%7B%22x%22%3A%20%5B1e-09%2C%20%22m%22%5D%2C%20%22y%22%3A%20%5B1e-09%2C%20%22m%22%5D%2C%20%22z%22%3A%20%5B1e-09%2C%20%22m%22%5D%7D%2C%20%22position%22%3A%20%5B153491.1875%2C%2028119.208984375%2C%2059986.68359375%5D%2C%20%22crossSectionOrientation%22%3A%20%5B0.7071067690849304%2C%20-0.7071067690849304%2C%200%2C%200%5D%2C%20%22crossSectionScale%22%3A%2052.577235807188025%2C%20%22crossSectionDepth%22%3A%20-5%2C%20%22projectionOrientation%22%3A%20%5B0.973045289516449%2C%20-0.18006151914596558%2C%20-0.13907553255558014%2C%200.03766559809446335%5D%2C%20%22projectionScale%22%3A%2041289.10118933582%2C%20%22layers%22%3A%20%5B%7B%22type%22%3A%20%22image%22%2C%20%22source%22%3A%20%22n5%3A//https%3A//cellmap-vm1.int.janelia.org/nrs/data/jrc_22ak351-leaf-3m/jrc_22ak351-leaf-3m.n5/em/fibsem-uint8/%22%2C%20%22tab%22%3A%20%22rendering%22%2C%20%22shaderControls%22%3A%20%7B%22normalized%22%3A%20%7B%22range%22%3A%20%5B0%2C%20144%5D%7D%7D%2C%20%22crossSectionRenderScale%22%3A%200.0709765489251505%2C%20%22name%22%3A%20%22fibsem-uint8%22%7D%2C%20%7B%22type%22%3A%20%22annotation%22%2C%20%22source%22%3A%20%7B%22url%22%3A%20%22local%3A//annotations%22%2C%20%22transform%22%3A%20%7B%22outputDimensions%22%3A%20%7B%22x%22%3A%20%5B1e-09%2C%20%22m%22%5D%2C%20%22y%22%3A%20%5B1e-09%2C%20%22m%22%5D%2C%20%22z%22%3A%20%5B1e-09%2C%20%22m%22%5D%7D%7D%7D%2C%20%22tool%22%3A%20%22annotateLine%22%2C%20%22tab%22%3A%20%22source%22%2C%20%22annotations%22%3A%20%5B%5D%2C%20%22shader%22%3A%20%22%23uicontrol%20float%20lineWidth%20slider%28min%3D1%2C%20max%3D50%2C%20step%3D1%2C%20default%3D10%29%5Cn%23uicontrol%20vec3%20color%20color%28default%3D%5C%22white%5C%22%29%5Cn%5Cnvoid%20main%28%29%20%7B%5Cn%20%20setLineWidth%28lineWidth%29%3B%5Cn%20%20setColor%28color%29%3B%5Cn%7D%5Cn%22%2C%20%22shaderControls%22%3A%20%7B%22color%22%3A%20%22%23ffd814%22%7D%2C%20%22name%22%3A%20%22pd_annotation_10%22%7D%2C%20%7B%22type%22%3A%20%22annotation%22%2C%20%22source%22%3A%20%22precomputed%3A//https%3A//cellmap-vm1.int.janelia.org/dm11/ackermand/neuroglancer_annotations/20231206_162718%22%2C%20%22tab%22%3A%20%22source%22%2C%20%22annotationColor%22%3A%20%22%238b8b23%22%2C%20%22name%22%3A%20%22saved_annotations%22%2C%20%22shader%22%3A%20%22%23uicontrol%20float%20lineWidth%20slider%28min%3D1%2C%20max%3D50%2C%20step%3D1%2C%20default%3D10%29%5Cn%23uicontrol%20vec3%20color%20color%28default%3D%5C%22white%5C%22%29%5Cn%5Cnvoid%20main%28%29%20%7B%5Cn%20%20setLineWidth%28lineWidth%29%3B%5Cn%20%20setColor%28color%29%3B%5Cn%7D%5Cn%22%2C%20%22shaderControls%22%3A%20%7B%22color%22%3A%20%22%23ffd814%22%7D%7D%5D%2C%20%22showSlices%22%3A%20false%2C%20%22selectedLayer%22%3A%20%7B%22flex%22%3A%201.8%2C%20%22visible%22%3A%20true%2C%20%22layer%22%3A%20%22pd_annotation_10%22%7D%2C%20%22layout%22%3A%20%224panel%22%2C%20%22selection%22%3A%20%7B%22flex%22%3A%200.2%2C%20%22layers%22%3A%20%7B%22pd_annotation_10%22%3A%20%7B%22annotationId%22%3A%20%227555ccd4c632ee0e8ac9ba2974fbf38d343dd9b2%22%2C%20%22annotationSource%22%3A%200%2C%20%22annotationSubsource%22%3A%20%22default%22%7D%7D%7D%2C%20%22layerListPanel%22%3A%20%7B%22visible%22%3A%20true%7D%7D
2,156232.375,24552.619140625,68114.14843750001,156192.234375,24709.388671875004,67884.6015625
3,153880.625,23915.84375,67844.5078125,153858.6875,24054.376953125004,67648.2265625
4,156262.32812500003,25143.40234375,68626.390625,156229.10937500003,25269.068359375004,68441.875
5,155506.06250000003,24976.007812500004,68546.47656250001,155465.859375,25128.949218750004,68322.0234375
6,158194.953125,25536.960937500004,68802.35937500001,158156.625,25694.76171875,68572.30468750001
7,157966.78125000003,25463.662109375,68789.8125,157935.453125,25594.189453125,68599.70312500001
8,158753.984375,26186.218750000004,69191.0078125,158757.078125,26284.521484375,69060.78125
9,159161.453125,26236.621093750004,69178.6875,159160.9375,26340.7734375,69038.875
10,158949.234375,26321.435546875004,69259.765625,158941.14062500003,26406.142578125,69142.33593750001
11,157898.671875,26067.169921875,69278.546875,157896.85937500003,26213.181640625,69082.015625
12,159323.43750000003,25833.701171875,68903.9921875,159308.56250000003,25961.2578125,68725.8515625
13,156854.09375,25038.859375,68394.25,156829.54687500003,25126.537109375,68264.85156250001
14,156653.34375000003,24960.61328125,68401.64843750001,156609.15625000003,25088.2578125,68209.15625000001
15,159287.015625,25133.507812500004,68210.46875000001,159275.734375,25255.21484375,68041.90625
16,159179.51562500003,24946.216796875004,68080.171875,159174.10937500003,25098.080078125,67874.0546875
17,160889.078125,25157.671875000004,68203.59375000001,160861.734375,25313.494140625,67981.52343750001
18,159453.453125,24939.978515625004,68033.4453125,159429.296875,25058.802734375,67862.5
19,158740.0625,25191.087890625,68416.75,158744.4375,25182.478515625004,68124.4921875
20,160628.64062500003,26093.927734375004,69063.0390625,160632.078125,26080.888671875,68650.3828125
21,158278.25,25437.6875,68364.296875,158254.09375,25302.181640625004,68533.55468750001
22,159567.59375,26015.55859375,68978.1875,159584.40625,26086.613281250004,68835.1953125
23,159199.64062500003,26538.453125,69590.81250000001,159146.15625,26583.308593750004,69290.1328125
24,159425.515625,25157.349609375004,68335.2265625,159379.67187500003,25195.796875000004,68077.5
25,161202.87500000003,23529.775390625004,66585.9765625,161147.484375,23576.232421875004,66274.5546875
26,158922.765625,23938.453125000004,67232.2890625,158878.84375,23975.298828125004,66985.296875
27,158688.09375,24006.58984375,67322.42968750001,158644.15625000003,24043.435546875,67075.4375
28,156640.21875,24403.578125,67933.09375,156577.609375,24452.94921875,67615.49218750001
29,156936.796875,24023.837890625004,67586.03125000001,156882.890625,24072.189453125,67248.578125
30,155442.00000000003,23750.886718750004,67445.3671875,155384.265625,23802.44140625,67086.4375
31,150763.171875,24628.142578125,69061.43750000001,150723.0625,24661.783203125,68835.921875
32,150755.34375,24436.820312500004,68848.2578125,150707.59375000003,24476.871093750004,68579.79687500001
33,150539.76562500003,24303.580078125,68739.22656250001,150506.45312500003,24337.806640625,68483.125
34,150384.46875,24050.130859375,68619.1953125,150338.82812500003,24100.960937500004,68225.11718750001
35,151641.6875,32581.130859375004,62544.6484375,151488.06250000003,32487.179687500004,62520.80859375
36,151842.078125,32702.171875000004,65062.80468750001,151711.640625,32616.720703125,65120.72656250001
37,151929.421875,32667.099609375,65833.1015625,151831.43750000003,32601.078125,65901.9296875
38,151829.01562500003,32284.353515625,64233.85546875,151699.85937500003,32200.875000000004,64275.56250000001
39,151800.53125000003,32237.9296875,62933.48828125,151647.578125,32138.2109375,62994.953125
40,151748.078125,32353.957031250004,60576.5078125,151591.890625,32256.060546875,60585.10156250001
41,151927.93750000003,32533.330078125004,59186.265625,151774.32812500003,32439.378906250004,59162.42578125001
42,151797.53125,32785.94921875,59672.8984375,151678.9375,32715.373046875,59627.53125
43,151638.71875,32442.482421875004,62579.92968750001,151517.90625,32365.07421875,62609.640625
44,152768.3125,32522.906250000004,67158.10156250001,152605.75,32415.142578125,67247.78125000001
45,152216.06250000003,31829.794921875004,65340.93359375001,152086.890625,31746.31640625,65382.64062500001
46,152152.92187500003,31814.158203125004,65014.57421875001,152030.82812500003,31734.779296875,65060.50390625001
47,151858.546875,31837.05078125,62172.984375,151729.390625,31753.572265625004,62214.69140625
48,151847.45312500003,32079.201171875004,59512.03515625001,151709.59375000003,31992.535156250004,59523.08203125
49,151821.171875,31913.236328125004,61881.41796875001,151682.03125,31824.597656250004,61908.6796875
